date,investor_type,value
Aug 2010,bank_of_israel,20.25189
Sep 2010,public,96.368025
Sep 2010,mutual_funds,48.05096
Sep 2010,providence_funds,68.99722499999999
Sep 2010,pension_funds,49.989725
Sep 2010,banks,48.73523
Sep 2010,insurance_companies,36.760504999999995
Sep 2010,foreign_investors,11.138395
Sep 2010,bank_of_israel,20.07192
Oct 2010,public,93.756971
Oct 2010,mutual_funds,50.56469
Oct 2010,providence_funds,70.829165
Oct 2010,pension_funds,51.722660000000005
Oct 2010,banks,48.673339
Oct 2010,insurance_companies,37.827020000000005
Oct 2010,foreign_investors,12.73767
Oct 2010,bank_of_israel,19.917084000000003
Nov 2010,public,94.607227
Nov 2010,mutual_funds,51.642859
Nov 2010,providence_funds,72.229952
Nov 2010,pension_funds,51.642859
Nov 2010,banks,50.397515000000006
Nov 2010,insurance_companies,37.048984
Nov 2010,foreign_investors,11.830768
Nov 2010,bank_of_israel,19.769836
Dec 2010,public,93.907504
Dec 2010,mutual_funds,51.30708
Dec 2010,providence_funds,72.995982
Dec 2010,pension_funds,51.656901
Dec 2010,banks,49.868927000000006
Dec 2010,insurance_companies,37.625192
Dec 2010,foreign_investors,11.6607
Dec 2010,bank_of_israel,19.628845
Jan 2011,public,91.222148
Jan 2011,mutual_funds,51.166767
Jan 2011,providence_funds,73.855751
Jan 2011,pension_funds,52.44885
Jan 2011,banks,48.17524
Jan 2011,insurance_companies,37.60776799999999
Jan 2011,foreign_investors,14.569125
Jan 2011,bank_of_israel,19.503202
Feb 2011,public,89.39513699999999
Feb 2011,mutual_funds,50.011806
Feb 2011,providence_funds,74.863113
Feb 2011,pension_funds,53.181024
Feb 2011,banks,46.610694
Feb 2011,insurance_companies,38.996841
Feb 2011,foreign_investors,14.145534
Feb 2011,bank_of_israel,19.285851
Mar 2011,public,88.64394
Mar 2011,mutual_funds,48.581484
Mar 2011,providence_funds,73.639706
Mar 2011,pension_funds,52.994494
Mar 2011,banks,48.619858
Mar 2011,insurance_companies,37.836763999999995
Mar 2011,foreign_investors,14.697242
Mar 2011,bank_of_israel,18.764886
Apr 2011,public,83.88695799999999
Apr 2011,mutual_funds,47.18177
Apr 2011,providence_funds,74.48775499999999
Apr 2011,pension_funds,53.608892999999995
Apr 2011,banks,45.88148499999999
Apr 2011,insurance_companies,37.89402
Apr 2011,foreign_investors,9.882166000000002
Apr 2011,bank_of_israel,18.724104
May 2011,public,85.439871
May 2011,mutual_funds,43.78934100000001
May 2011,providence_funds,74.858385
May 2011,pension_funds,54.89614900000001
May 2011,banks,46.79118100000001
May 2011,insurance_companies,39.39915
May 2011,foreign_investors,11.2569
May 2011,bank_of_israel,18.836546
Jun 2011,public,88.989483
Jun 2011,mutual_funds,41.475252
Jun 2011,providence_funds,75.772095
Jun 2011,pension_funds,56.401785
Jun 2011,banks,47.210383
Jun 2011,insurance_companies,39.272354
Jun 2011,foreign_investors,11.812091
Jun 2011,bank_of_israel,18.876557
Jul 2011,public,86.91936800000002
Jul 2011,mutual_funds,39.224368
Jul 2011,providence_funds,75.39625600000001
Jul 2011,pension_funds,57.233999999999995
Jul 2011,banks,46.512164000000006
Jul 2011,insurance_companies,39.949332000000005
Jul 2011,foreign_investors,17.284668
Jul 2011,bank_of_israel,18.963532
Aug 2011,public,87.85599599999999
Aug 2011,mutual_funds,36.52614
Aug 2011,providence_funds,74.752968
Aug 2011,pension_funds,58.519128
Aug 2011,banks,48.35365199999999
Aug 2011,insurance_companies,39.270432
Aug 2011,foreign_investors,21.954336
Aug 2011,bank_of_israel,19.287348
Sep 2011,public,89.690045
Sep 2011,mutual_funds,36.36402
Sep 2011,providence_funds,74.81385500000002
Sep 2011,pension_funds,59.50476
Sep 2011,banks,50.571175
Sep 2011,insurance_companies,39.866615
Sep 2011,foreign_investors,23.416225
Sep 2011,bank_of_israel,19.323305
Oct 2011,public,90.331336
Oct 2011,mutual_funds,37.10607
Oct 2011,providence_funds,76.84547400000001
Oct 2011,pension_funds,60.127793
Oct 2011,banks,49.91364899999999
Oct 2011,insurance_companies,40.497485000000005
Oct 2011,foreign_investors,24.817178
Oct 2011,bank_of_israel,19.390914
Nov 2011,public,92.65158
Nov 2011,mutual_funds,36.35541
Nov 2011,providence_funds,77.20965
Nov 2011,pension_funds,59.98440000000001
Nov 2011,banks,54.51285
Nov 2011,insurance_companies,40.16523
Nov 2011,foreign_investors,25.00701
Nov 2011,bank_of_israel,19.4544
Dec 2011,public,91.319218
Dec 2011,mutual_funds,34.786327
Dec 2011,providence_funds,78.729102
Dec 2011,pension_funds,60.824976
Dec 2011,banks,57.718324
Dec 2011,insurance_companies,39.936829
Dec 2011,foreign_investors,25.916018
Dec 2011,bank_of_israel,19.580083
Jan 2012,public,94.893604
Jan 2012,mutual_funds,33.796022
Jan 2012,providence_funds,80.45687
Jan 2012,pension_funds,62.173098
Jan 2012,banks,57.41600800000001
Jan 2012,insurance_companies,37.188034
Jan 2012,foreign_investors,28.046148
Jan 2012,bank_of_israel,19.690216
Feb 2012,public,95.13594799999998
Feb 2012,mutual_funds,34.784471999999994
Feb 2012,providence_funds,79.286908
Feb 2012,pension_funds,62.687124
Feb 2012,banks,59.350483999999994
Feb 2012,insurance_companies,39.539184
Feb 2012,foreign_investors,26.901660000000003
Feb 2012,bank_of_israel,19.39422
Mar 2012,public,88.598515
Mar 2012,mutual_funds,34.53492
Mar 2012,providence_funds,81.691531
Mar 2012,pension_funds,63.437358999999994
Mar 2012,banks,60.888352999999995
Mar 2012,insurance_companies,40.866322
Mar 2012,foreign_investors,23.393297000000004
Mar 2012,bank_of_israel,17.719702999999996
Apr 2012,public,89.89594
Apr 2012,mutual_funds,34.09704
Apr 2012,providence_funds,82.27764
Apr 2012,pension_funds,64.2408
Apr 2012,banks,57.56964
Apr 2012,insurance_companies,42.45658
Apr 2012,foreign_investors,23.55496
Apr 2012,bank_of_israel,17.7074
May 2012,public,92.42748
May 2012,mutual_funds,35.347266
May 2012,providence_funds,82.810026
May 2012,pension_funds,64.94904
May 2012,banks,59.661522
May 2012,insurance_companies,43.216092
May 2012,foreign_investors,20.816999999999997
May 2012,bank_of_israel,17.069939999999995
Jun 2012,public,92.616488
Jun 2012,mutual_funds,36.05487600000001
Jun 2012,providence_funds,83.665802
Jun 2012,pension_funds,66.01656200000001
Jun 2012,banks,61.226054000000005
Jun 2012,insurance_companies,43.61883600000001
Jun 2012,foreign_investors,20.296626
Jun 2012,bank_of_israel,16.766778000000002
Jul 2012,public,95.249712
Jul 2012,mutual_funds,37.243416
Jul 2012,providence_funds,86.338976
Jul 2012,pension_funds,67.609128
Jul 2012,banks,60.212352
Jul 2012,insurance_companies,46.283919999999995
Jul 2012,foreign_investors,22.622888000000003
Jul 2012,bank_of_israel,16.999608000000002
Aug 2012,public,89.53350999999999
Aug 2012,mutual_funds,38.597939
Aug 2012,providence_funds,86.449102
Aug 2012,pension_funds,67.899815
Aug 2012,banks,60.274473
Aug 2012,insurance_companies,46.737348999999995
Aug 2012,foreign_investors,22.190602
Aug 2012,bank_of_israel,16.750049
Sep 2012,public,92.58516
Sep 2012,mutual_funds,39.53613
Sep 2012,providence_funds,87.35436
Sep 2012,pension_funds,68.43629999999999
Sep 2012,banks,60.5901
Sep 2012,insurance_companies,48.12335999999999
Sep 2012,foreign_investors,22.49244
Sep 2012,bank_of_israel,16.82574
Oct 2012,public,93.089151
Oct 2012,mutual_funds,40.872713999999995
Oct 2012,providence_funds,88.89594600000001
Oct 2012,pension_funds,69.121674
Oct 2012,banks,59.322816
Oct 2012,insurance_companies,48.861873
Oct 2012,foreign_investors,24.27645
Oct 2012,bank_of_israel,16.949376
Nov 2012,public,97.91199
Nov 2012,mutual_funds,42.662295
Nov 2012,providence_funds,89.73018
Nov 2012,pension_funds,70.03989
Nov 2012,banks,56.77816500000001
Nov 2012,insurance_companies,50.034915
Nov 2012,foreign_investors,25.44453
Nov 2012,bank_of_israel,16.99299
Dec 2012,public,99.886604
Dec 2012,mutual_funds,44.245998
Dec 2012,providence_funds,91.019026
Dec 2012,pension_funds,71.2163
Dec 2012,banks,58.856826
Dec 2012,insurance_companies,51.59735800000001
Dec 2012,foreign_investors,25.545975999999996
Dec 2012,bank_of_israel,17.091912
Jan 2013,public,95.356572
Jan 2013,mutual_funds,45.583538
Jan 2013,providence_funds,89.573246
Jan 2013,pension_funds,69.536526
Jan 2013,banks,60.33785
Jan 2013,insurance_companies,51.958858
Jan 2013,foreign_investors,26.093274
Jan 2013,bank_of_israel,16.940136
Feb 2013,public,96.25912999999998
Feb 2013,mutual_funds,46.149114
Feb 2013,providence_funds,90.27172
Feb 2013,pension_funds,68.48675899999999
Feb 2013,banks,62.545406
Feb 2013,insurance_companies,52.919493
Feb 2013,foreign_investors,27.127573
Feb 2013,bank_of_israel,16.764748
Mar 2013,public,95.32016
Mar 2013,mutual_funds,46.881021
Mar 2013,providence_funds,90.920768
Mar 2013,pension_funds,69.152943
Mar 2013,banks,62.278893
Mar 2013,insurance_companies,52.563569
Mar 2013,foreign_investors,25.846427999999996
Mar 2013,bank_of_israel,15.306218
Apr 2013,public,97.31776
Apr 2013,mutual_funds,48.49536
Apr 2013,providence_funds,92.59904
Apr 2013,pension_funds,71.248
Apr 2013,banks,60.455679999999994
Apr 2013,insurance_companies,54.10175999999999
Apr 2013,foreign_investors,27.5648
Apr 2013,bank_of_israel,15.37088
May 2013,public,96.289736
May 2013,mutual_funds,49.632424
May 2013,providence_funds,93.172952
May 2013,pension_funds,70.694328
May 2013,banks,65.64136
May 2013,insurance_companies,54.496496
May 2013,foreign_investors,26.870456000000004
May 2013,bank_of_israel,15.442248
Jun 2013,public,95.57646
Jun 2013,mutual_funds,51.837281999999995
Jun 2013,providence_funds,94.39941
Jun 2013,pension_funds,70.575918
Jun 2013,banks,64.408176
Jun 2013,insurance_companies,53.296823999999994
Jun 2013,foreign_investors,25.330115999999997
Jun 2013,bank_of_israel,15.348731999999998
Jul 2013,public,95.991772
Jul 2013,mutual_funds,53.43526
Jul 2013,providence_funds,95.60838
Jul 2013,pension_funds,71.598456
Jul 2013,banks,67.81246
Jul 2013,insurance_companies,55.1126
Jul 2013,foreign_investors,24.297468
Jul 2013,bank_of_israel,15.431528
Aug 2013,public,92.038626
Aug 2013,mutual_funds,54.706266
Aug 2013,providence_funds,96.011172
Aug 2013,pension_funds,72.893826
Aug 2013,banks,68.92128000000001
Aug 2013,insurance_companies,56.142126
Aug 2013,foreign_investors,22.543002
Aug 2013,bank_of_israel,15.31584
Sep 2013,public,92.97101
Sep 2013,mutual_funds,55.13783
Sep 2013,providence_funds,95.67338
Sep 2013,pension_funds,73.91219
Sep 2013,banks,66.70587
Sep 2013,insurance_companies,57.03423
Sep 2013,foreign_investors,17.16242
Sep 2013,bank_of_israel,15.45566
Oct 2013,public,93.76587
Oct 2013,mutual_funds,56.30724
Oct 2013,providence_funds,96.724386
Oct 2013,pension_funds,75.10813200000001
Oct 2013,banks,65.039634
Oct 2013,insurance_companies,57.357036
Oct 2013,foreign_investors,17.798814
Oct 2013,bank_of_israel,15.078888
Nov 2013,public,94.271181
Nov 2013,mutual_funds,56.785205999999995
Nov 2013,providence_funds,98.140701
Nov 2013,pension_funds,76.568127
Nov 2013,banks,65.201412
Nov 2013,insurance_companies,58.768335
Nov 2013,foreign_investors,18.767172
Nov 2013,bank_of_israel,15.139497
Dec 2013,public,95.409025
Dec 2013,mutual_funds,56.62057
Dec 2013,providence_funds,97.37969
Dec 2013,pension_funds,76.567545
Dec 2013,banks,62.532565
Dec 2013,insurance_companies,59.11995
Dec 2013,foreign_investors,17.928245
Dec 2013,bank_of_israel,15.09241
Jan 2014,public,93.575388
Jan 2014,mutual_funds,57.90247200000001
Jan 2014,providence_funds,97.896468
Jan 2014,pension_funds,76.33908000000001
Jan 2014,banks,61.503372
Jan 2014,insurance_companies,59.870964
Jan 2014,foreign_investors,17.956488
Jan 2014,bank_of_israel,15.075768
Feb 2014,public,96.822531
Feb 2014,mutual_funds,60.167244
Feb 2014,providence_funds,98.623654
Feb 2014,pension_funds,76.961499
Feb 2014,banks,60.65403400000001
Feb 2014,insurance_companies,60.897429
Feb 2014,foreign_investors,17.719156
Feb 2014,bank_of_israel,14.895774
Mar 2014,public,95.87718
Mar 2014,mutual_funds,63.09243000000001
Mar 2014,providence_funds,99.76278
Mar 2014,pension_funds,76.10919
Mar 2014,banks,57.94401
Mar 2014,insurance_companies,61.97532
Mar 2014,foreign_investors,18.01947
Mar 2014,bank_of_israel,12.91962
Apr 2014,public,97.33504
Apr 2014,mutual_funds,65.15168
Apr 2014,providence_funds,100.76924
Apr 2014,pension_funds,75.65052
Apr 2014,banks,57.79268
Apr 2014,insurance_companies,62.404320000000006
Apr 2014,foreign_investors,18.6428
Apr 2014,bank_of_israel,12.85372
May 2014,public,99.17171
May 2014,mutual_funds,67.59217000000001
May 2014,providence_funds,101.81164
May 2014,pension_funds,78.10208
May 2014,banks,57.28150000000001
May 2014,insurance_companies,61.31611000000001
May 2014,foreign_investors,19.924
May 2014,bank_of_israel,12.9506
Jun 2014,public,98.596572
Jun 2014,mutual_funds,67.356084
Jun 2014,providence_funds,99.98946
Jun 2014,pension_funds,79.34486999999999
Jun 2014,banks,58.899263999999995
Jun 2014,insurance_companies,60.640373999999994
Jun 2014,foreign_investors,20.644590000000004
Jun 2014,bank_of_israel,11.988786
Jul 2014,public,99.596175
Jul 2014,mutual_funds,66.94992500000001
Jul 2014,providence_funds,100.500225
Jul 2014,pension_funds,79.506175
Jul 2014,banks,60.069100000000006
Jul 2014,insurance_companies,62.58035000000001
Jul 2014,foreign_investors,21.044275000000003
Jul 2014,bank_of_israel,11.95355
Aug 2014,public,100.28817600000001
Aug 2014,mutual_funds,66.358344
Aug 2014,providence_funds,100.238132
Aug 2014,pension_funds,79.019476
Aug 2014,banks,53.497036
Aug 2014,insurance_companies,63.155528
Aug 2014,foreign_investors,25.722616
Aug 2014,bank_of_israel,12.110648
Sep 2014,public,95.700224
Sep 2014,mutual_funds,67.86649600000001
Sep 2014,providence_funds,98.289408
Sep 2014,pension_funds,77.775104
Sep 2014,banks,56.862464
Sep 2014,insurance_companies,63.036672
Sep 2014,foreign_investors,26.339968
Sep 2014,bank_of_israel,12.099456
Oct 2014,public,95.543968
Oct 2014,mutual_funds,70.02881599999999
Oct 2014,providence_funds,98.75216
Oct 2014,pension_funds,78.650832
Oct 2014,banks,57.697328
Oct 2014,insurance_companies,61.857952
Oct 2014,foreign_investors,26.617968
Oct 2014,bank_of_israel,12.130976
Nov 2014,public,94.84208999999998
Nov 2014,mutual_funds,70.654848
Nov 2014,providence_funds,98.655846
Nov 2014,pension_funds,78.43290300000001
Nov 2014,banks,57.407064
Nov 2014,insurance_companies,62.02371599999999
Nov 2014,foreign_investors,27.750093000000003
Nov 2014,bank_of_israel,12.093621
Dec 2014,public,91.69776
Dec 2014,mutual_funds,67.7313
Dec 2014,providence_funds,99.58734
Dec 2014,pension_funds,76.36518
Dec 2014,banks,58.84932
Dec 2014,insurance_companies,62.57082
Dec 2014,foreign_investors,27.43986
Dec 2014,bank_of_israel,11.95842
Jan 2015,public,92.325844
Jan 2015,mutual_funds,70.419712
Jan 2015,providence_funds,101.52842
Jan 2015,pension_funds,79.622288
Jan 2015,banks,55.96566599999999
Jan 2015,insurance_companies,62.567514
Jan 2015,foreign_investors,25.707196
Jan 2015,bank_of_israel,12.053374000000002
Feb 2015,public,94.36014000000002
Feb 2015,mutual_funds,71.97822000000001
Feb 2015,providence_funds,101.22732
Feb 2015,pension_funds,82.609632
Feb 2015,banks,57.328236
Feb 2015,insurance_companies,63.127188
Feb 2015,foreign_investors,26.45136
Feb 2015,bank_of_israel,11.597903999999998
Mar 2015,public,95.504518
Mar 2015,mutual_funds,74.22445400000001
Mar 2015,providence_funds,101.182612
Mar 2015,pension_funds,80.36293400000001
Mar 2015,banks,58.8271
Mar 2015,insurance_companies,61.998648
Mar 2015,foreign_investors,27.930084
Mar 2015,bank_of_israel,11.560803999999996
Apr 2015,public,91.184716
Apr 2015,mutual_funds,76.004187
Apr 2015,providence_funds,100.983519
Apr 2015,pension_funds,79.81201200000001
Apr 2015,banks,59.605154
Apr 2015,insurance_companies,61.534451999999995
Apr 2015,foreign_investors,28.279447
Apr 2015,bank_of_israel,10.306512999999995
May 2015,public,88.94355100000001
May 2015,mutual_funds,76.826312
May 2015,providence_funds,101.261906
May 2015,pension_funds,73.40734
May 2015,banks,63.95488800000001
May 2015,insurance_companies,61.39065900000001
May 2015,foreign_investors,26.64787
May 2015,bank_of_israel,10.307195
Jun 2015,public,85.03815
Jun 2015,mutual_funds,73.33926000000001
Jun 2015,providence_funds,99.2931
Jun 2015,pension_funds,69.89841
Jun 2015,banks,65.818545
Jun 2015,insurance_companies,61.787835
Jun 2015,foreign_investors,26.15046
Jun 2015,bank_of_israel,10.12593
Jul 2015,public,87.160209
Jul 2015,mutual_funds,72.740868
Jul 2015,providence_funds,100.291224
Jul 2015,pension_funds,70.957032
Jul 2015,banks,66.39834
Jul 2015,insurance_companies,62.830668
Jul 2015,foreign_investors,24.973704
Jul 2015,bank_of_israel,10.157955
Aug 2015,public,88.98588399999998
Aug 2015,mutual_funds,71.048808
Aug 2015,providence_funds,101.376956
Aug 2015,pension_funds,72.597692
Aug 2015,banks,65.352912
Aug 2015,insurance_companies,64.053848
Aug 2015,foreign_investors,26.081207999999997
Aug 2015,bank_of_israel,10.192656
Sep 2015,public,87.694278
Sep 2015,mutual_funds,69.916392
Sep 2015,providence_funds,101.83691
Sep 2015,pension_funds,72.306696
Sep 2015,banks,66.679522
Sep 2015,insurance_companies,62.2475
Sep 2015,foreign_investors,27.13991
Sep 2015,bank_of_israel,10.158792
Oct 2015,public,88.80303800000002
Oct 2015,mutual_funds,69.449822
Oct 2015,providence_funds,102.461167
Oct 2015,pension_funds,74.388924
Oct 2015,banks,68.945832
Oct 2015,insurance_companies,62.545159000000005
Oct 2015,foreign_investors,27.265859
Oct 2015,bank_of_israel,10.130199
Nov 2015,public,87.69555899999999
Nov 2015,mutual_funds,68.576619
Nov 2015,providence_funds,100.374435
Nov 2015,pension_funds,74.31230099999999
Nov 2015,banks,70.94133
Nov 2015,insurance_companies,63.495006
Nov 2015,foreign_investors,27.67215
Nov 2015,bank_of_israel,10.112913
Dec 2015,public,85.866284
Dec 2015,mutual_funds,67.66745800000001
Dec 2015,providence_funds,100.747092
Dec 2015,pension_funds,74.90677000000001
Dec 2015,banks,70.432473
Dec 2015,insurance_companies,65.3549
Dec 2015,foreign_investors,27.650150000000004
Dec 2015,bank_of_israel,10.104873
Jan 2016,public,86.474295
Jan 2016,mutual_funds,63.48491
Jan 2016,providence_funds,100.861525
Jan 2016,pension_funds,76.916345
Jan 2016,banks,73.193775
Jan 2016,insurance_companies,64.79284000000001
Jan 2016,foreign_investors,28.321715
Jan 2016,bank_of_israel,9.004595
Feb 2016,public,86.56914699999999
Feb 2016,mutual_funds,62.519330999999994
Feb 2016,providence_funds,102.772201
Feb 2016,pension_funds,78.824291
Feb 2016,banks,76.83712399999999
Feb 2016,insurance_companies,64.863169
Feb 2016,foreign_investors,28.329868
Feb 2016,bank_of_israel,8.814869
Mar 2016,public,84.20425999999999
Mar 2016,mutual_funds,62.398171999999995
Mar 2016,providence_funds,104.42352
Mar 2016,pension_funds,80.006844
Mar 2016,banks,78.931896
Mar 2016,insurance_companies,65.213512
Mar 2016,foreign_investors,27.795083999999996
Mar 2016,bank_of_israel,8.804336
Apr 2016,public,83.60017699999999
Apr 2016,mutual_funds,62.402115999999985
Apr 2016,providence_funds,105.109212
Apr 2016,pension_funds,81.83799099999999
Apr 2016,banks,81.37152999999999
Apr 2016,insurance_companies,66.444778
Apr 2016,foreign_investors,28.816923999999993
Apr 2016,bank_of_israel,8.759101
May 2016,public,82.31331999999999
May 2016,mutual_funds,61.41644
May 2016,providence_funds,104.892144
May 2016,pension_funds,80.427504
May 2016,banks,77.98104000000001
May 2016,insurance_companies,66.51324000000001
May 2016,foreign_investors,27.369816
May 2016,bank_of_israel,8.766496
Jun 2016,public,83.552048
Jun 2016,mutual_funds,61.061243
Jun 2016,providence_funds,105.060496
Jun 2016,pension_funds,81.69073999999999
Jun 2016,banks,80.863492
Jun 2016,insurance_companies,67.886039
Jun 2016,foreign_investors,28.126432
Jun 2016,bank_of_israel,8.78951
Jul 2016,public,81.51302500000001
Jul 2016,mutual_funds,61.56447
Jul 2016,providence_funds,107.71178
Jul 2016,pension_funds,82.242215
Jul 2016,banks,81.77345
Jul 2016,insurance_companies,68.179265
Jul 2016,foreign_investors,29.063430000000004
Jul 2016,bank_of_israel,8.75028
Aug 2016,public,80.989713
Aug 2016,mutual_funds,58.924719
Aug 2016,providence_funds,106.816941
Aug 2016,pension_funds,80.888031
Aug 2016,banks,75.905613
Aug 2016,insurance_companies,67.923576
Aug 2016,foreign_investors,28.267596
Aug 2016,bank_of_israel,8.744652
Sep 2016,public,79.634016
Sep 2016,mutual_funds,58.557410999999995
Sep 2016,providence_funds,106.805061
Sep 2016,pension_funds,80.345034
Sep 2016,banks,77.348601
Sep 2016,insurance_companies,66.937266
Sep 2016,foreign_investors,29.558034000000003
Sep 2016,bank_of_israel,8.735363999999999
Oct 2016,public,78.69296100000001
Oct 2016,mutual_funds,57.55455900000001
Oct 2016,providence_funds,102.73664100000002
Oct 2016,pension_funds,79.54450800000001
Oct 2016,banks,77.09004900000001
Oct 2016,insurance_companies,66.62103
Oct 2016,foreign_investors,29.954418000000004
Oct 2016,bank_of_israel,8.715834
Nov 2016,public,73.348184
Nov 2016,mutual_funds,56.889326
Nov 2016,providence_funds,101.81756
Nov 2016,pension_funds,78.982748
Nov 2016,banks,80.36667600000001
Nov 2016,insurance_companies,68.010176
Nov 2016,foreign_investors,26.19578
Nov 2016,bank_of_israel,8.64955
Dec 2016,public,75.747973
Dec 2016,mutual_funds,56.698778999999995
Dec 2016,providence_funds,103.424158
Dec 2016,pension_funds,80.385604
Dec 2016,banks,79.7872
Dec 2016,insurance_companies,68.168189
Dec 2016,foreign_investors,25.781239
Dec 2016,bank_of_israel,8.676858
Jan 2017,public,74.871696
Jan 2017,mutual_funds,55.082040000000006
Jan 2017,providence_funds,102.68688000000002
Jan 2017,pension_funds,80.00604
Jan 2017,banks,82.99691999999999
Jan 2017,insurance_companies,68.09236800000001
Jan 2017,foreign_investors,26.070504
Jan 2017,bank_of_israel,8.673552
Feb 2017,public,72.572371
Feb 2017,mutual_funds,52.296947
Feb 2017,providence_funds,103.229202
Feb 2017,pension_funds,79.542048
Feb 2017,banks,78.71348499999999
Feb 2017,insurance_companies,69.014424
Feb 2017,foreign_investors,25.587975
Feb 2017,bank_of_israel,6.433548000000001
Mar 2017,public,72.928212
Mar 2017,mutual_funds,51.944151000000005
Mar 2017,providence_funds,104.871162
Mar 2017,pension_funds,80.397948
Mar 2017,banks,78.972801
Mar 2017,insurance_companies,70.76592000000001
Mar 2017,foreign_investors,25.06293
Mar 2017,bank_of_israel,6.437733000000001
Apr 2017,public,72.224976
Apr 2017,mutual_funds,51.567936
Apr 2017,providence_funds,106.421088
Apr 2017,pension_funds,81.48331200000001
Apr 2017,banks,83.026368
Apr 2017,insurance_companies,71.62766400000001
Apr 2017,foreign_investors,25.087104
Apr 2017,bank_of_israel,6.421104000000001
May 2017,public,68.01228
May 2017,mutual_funds,50.934744
May 2017,providence_funds,108.770004
May 2017,pension_funds,81.217584
May 2017,banks,82.111176
May 2017,insurance_companies,72.13273199999999
May 2017,foreign_investors,26.857404
May 2017,bank_of_israel,6.404076
Jun 2017,public,71.403524
Jun 2017,mutual_funds,50.974044000000006
Jun 2017,providence_funds,109.322632
Jun 2017,pension_funds,78.22995999999999
Jun 2017,banks,81.618264
Jun 2017,insurance_companies,72.79870799999999
Jun 2017,foreign_investors,27.554884
Jun 2017,bank_of_israel,6.427812
Jul 2017,public,71.50182000000001
Jul 2017,mutual_funds,51.721500000000006
Jul 2017,providence_funds,110.7597
Jul 2017,pension_funds,82.19933999999999
Jul 2017,banks,78.11208
Jul 2017,insurance_companies,75.43769999999999
Jul 2017,foreign_investors,28.45944
Jul 2017,bank_of_israel,6.35796
Aug 2017,public,69.06965600000001
Aug 2017,mutual_funds,50.209858
Aug 2017,providence_funds,111.616166
Aug 2017,pension_funds,83.003016
Aug 2017,banks,72.353948
Aug 2017,insurance_companies,76.88229
Aug 2017,foreign_investors,28.115530000000003
Aug 2017,bank_of_israel,6.369536
Sep 2017,public,71.11869399999999
Sep 2017,mutual_funds,50.97756
Sep 2017,providence_funds,112.250588
Sep 2017,pension_funds,83.46325999999999
Sep 2017,banks,71.31860599999999
Sep 2017,insurance_companies,75.76664799999999
Sep 2017,foreign_investors,28.48746
Sep 2017,bank_of_israel,6.397183999999999
Oct 2017,public,68.753
Oct 2017,mutual_funds,50.67825
Oct 2017,providence_funds,113.5705
Oct 2017,pension_funds,83.6265
Oct 2017,banks,65.8965
Oct 2017,insurance_companies,75.9435
Oct 2017,foreign_investors,27.72775
Oct 2017,bank_of_israel,6.35325
Nov 2017,public,67.983464
Nov 2017,mutual_funds,51.184082
Nov 2017,providence_funds,114.255446
Nov 2017,pension_funds,83.112732
Nov 2017,banks,64.495873
Nov 2017,insurance_companies,76.677881
Nov 2017,foreign_investors,27.114792
Nov 2017,bank_of_israel,6.38573
Dec 2017,public,66.89976
Dec 2017,mutual_funds,51.798123
Dec 2017,providence_funds,115.451277
Dec 2017,pension_funds,84.11661000000002
Dec 2017,banks,61.783896000000006
Dec 2017,insurance_companies,78.164499
Dec 2017,foreign_investors,27.301005
Dec 2017,bank_of_israel,6.394830000000001
Jan 2018,public,64.614284
Jan 2018,mutual_funds,51.808288000000005
Jan 2018,providence_funds,115.6435
Jan 2018,pension_funds,84.91884800000001
Jan 2018,banks,60.670232000000006
Jan 2018,insurance_companies,78.686272
Jan 2018,foreign_investors,24.199924
Jan 2018,bank_of_israel,6.378652000000001
Feb 2018,public,67.69023299999999
Feb 2018,mutual_funds,51.14481299999999
Feb 2018,providence_funds,115.33131
Feb 2018,pension_funds,83.651697
Feb 2018,banks,59.612175
Feb 2018,insurance_companies,79.272027
Feb 2018,foreign_investors,23.650218
Feb 2018,bank_of_israel,6.228864
Mar 2018,public,68.57478300000001
Mar 2018,mutual_funds,51.32079900000001
Mar 2018,providence_funds,115.337001
Mar 2018,pension_funds,84.06415499999999
Mar 2018,banks,60.241893
Mar 2018,insurance_companies,79.799676
Mar 2018,foreign_investors,24.557516999999997
Mar 2018,bank_of_israel,6.274176
Apr 2018,public,67.407135
Apr 2018,mutual_funds,51.264015
Apr 2018,providence_funds,113.914695
Apr 2018,pension_funds,82.01281499999999
Apr 2018,banks,60.24843
Apr 2018,insurance_companies,77.40049499999999
Apr 2018,foreign_investors,23.686184999999995
Apr 2018,bank_of_israel,4.468185
May 2018,public,66.35868
May 2018,mutual_funds,51.259676
May 2018,providence_funds,114.059992
May 2018,pension_funds,81.361512
May 2018,banks,62.31945600000001
May 2018,insurance_companies,78.428266
May 2018,foreign_investors,22.648506
May 2018,bank_of_israel,4.471998
Jun 2018,public,67.92714900000001
Jun 2018,mutual_funds,50.95738
Jun 2018,providence_funds,113.45228000000002
Jun 2018,pension_funds,81.19529700000001
Jun 2018,banks,62.110316000000005
Jun 2018,insurance_companies,77.39753
Jun 2018,foreign_investors,23.219259
Jun 2018,bank_of_israel,4.470789
Jul 2018,public,66.053706
Jul 2018,mutual_funds,51.030486
Jul 2018,providence_funds,114.418782
Jul 2018,pension_funds,82.046166
Jul 2018,banks,62.467518
Jul 2018,insurance_companies,78.847674
Jul 2018,foreign_investors,25.345626000000003
Jul 2018,bank_of_israel,4.410042000000001
Aug 2018,public,68.310216
